01ad25b5bc814d4457fdf4aad20fe2a1,0.5
01ad4f02ca077f85ae3ca2e28e644e06,0.5
01ae615b32eb07b0c84578b427da4e7a,0.5
01b360c114063807ae51a6a308d19a66,0.5
01b414991b9cb5b62fbdac5f74b3db93,0.5
01b4b00105ce402290110f4697eb6807,0.5
01b6aa67ba0775e698938a03bbbf707a,0.5
01b72b4db2ff6e646371172f31bec173,0.5
01b883070ad66755ceab08815a7f1bc8,0.5
01b8d47efe2d05a4901b21bc20937ed9,0.5
01b9d89af37a0df13fefc5881a1901d0,0.5
01bca10c36a85024b180be5d92fc0fc9,0.5
01becbd0175950059b1cbba6b5998d71,0.5
01bf10bbe1322f49c3b7a8079fbb9ae3,0.5
01bfa3b2c47f73d2590a78f76478c535,0.5
01c3482f48accc3c60383de3c71763e3,0.5
01c6f5c28abc026ea93c26760051e257,0.5
01c7204e561ede17ce1c7ebfb6d1ab31,0.5
01c90de6dbd6211d0274cbd652fe165c,0.5
01c914e50539ae2c1386277cbe31a5a1,0.5
01cae5ef74e656aae83f4bc2ef8d7b43,0.5
01cae9df12a766223dc389c2a45c4398,0.5
01cc86bf25e478a2d7bd7217afec340a,0.5
01cfa13df967bfb7a0eed6e0cae8072f,0.5
01e00ac737230f59e3e0ff91a66118e7,0.5
01e22a6e13e934ebb57200bb37aa47f8,0.5
01e33a4ec3ade1b483070575a1c01b53,0.5
01eae6e60758e90695eb113722cafc5b,0.5
01ec635b41d99aab01f9d7386ed51a80,0.5
01f30690ab7170f7d4438c13349e9ad7,0.5
01f58b1d9d6e8138d2852f2b540a852a,0.5
01f65f0ab2592d942e3a91dfe1a39704,0.5
01fde0102eca5440d7812d709c21241b,0.5
01fdf368c7171711d6781ba385c3146a,0.5
01fedf6f026211e0e3fdec87ce27faaa,0.5
02039b0c340a72caf1d06c0cb4a091ec,0.5
02067665908626710eadd205e0de823f,0.5
0206ee64743ff593ee34e149b92ab57d,0.5
02093715f25a9cee1bed0edc8d1d2d99,0.5
0210c31eac09dc360cc7bb3ecb2af763,0.5
02112eddff1c1d3f046b812af9862e99,0.5
02129b782ec675e9c19fa6e07dabd354,0.5
0212c56c09e2bec966d7a09a7766ebea,0.5
0213cfe224fe2463b05c6a4f24d05eb5,0.5
02141a5a99e9c6216bb59d01174e9b35,0.5
0217080d6033fd07a58c5e7503f9302e,0.5
02187696bc552d182108dacd82ca417f,0.5
021a92cb8eb426d2225dda584a4a0b35,0.5
021ac011443b0939c21f93106f84416b,0.5
021c76ae355e51b72cd8c6c61a157ab0,0.5
0220375fe88c4185fa169ae6daf7c681,0.5
0221820bb59ff2696b9cc9c238eb468d,0.5
022732d6cef6c67f22d1466ebe5e9ae8,0.5
0227dd2e7647597408d6b75027ae019a,0.5
0229eef15a523c60a518d9ce605e438b,0.5
022b192691d97a0410f50bf092ce3e17,0.5
022bc11b6e01c22416842e1d6f9e1756,0.5
022f737830610578020c7c8955a3022b,0.5
0232f83a0b8112bf72eabbdcdce9a266,0.5
0233606f366ce00ff21644de3ce95031,0.5
02369bddc396d0cf95970d05823baf71,0.5
023bb862e485ffe85d4ba801a8357d88,0.5
023bf6666286d7559425fa1bbdcaa460,0.5
024d297f0a9f9bca02a92504658da75f,0.5
0258a2e53abaea41c9ab6fbfbac8d0e7,0.5
02597fc0395df30f7567b906c02a79a8,0.5
025a144b26f3b337674bd1747ecd2eff,0.5
025e57255b2b9fb7debb253e300701b4,0.5
025e695baefb63cc4aa035fb6f2c34fb,0.5
025f1561e0cfbee55c749e5049fed09b,0.5
02604cd7da4dc6839904204cd00e00c3,0.5
02647566db256de02b6f81693ee0427b,0.5
026b339230986b19eff9cc3ca215cace,0.5
026f5f30adec7a15d51a8f49cb27d6e1,0.5
026fc96e00262597e047fe9d25ebda58,0.5
0271e4d7681b2c1a1c4f0ee2f8d7f206,0.5
027688436136890b3ad6c582df590217,0.5
0277fb4714261f92c162d224fc284ad4,0.5
027c725f39ded505e27dd420f5bf3a27,0.5
027cb9e3bf038b0efecdfe529d7c3c3e,0.5
028100e35830284b92353ee1556821d6,0.5
0282d76b99b1bbdb83ad727363bbec11,0.5
0283d5b5cb8f885dfbb057f378990fa5,0.5
028744ff9ce8d8d31a4187678eb16da2,0.5
028749dc77467312c3260548293fb6d1,0.5
028b52cb276b4a6fd6a427d8dc7db31c,0.5
028d38ce3b4ba1a32456a9c5cbcff35f,0.5
0290544e0e303d0e78b21aefe7ad7b5f,0.5
0290ba1e0972534260c85adfa910dc44,0.5
02913e8b4a4d110a1ab15ccbd2b6d958,0.5
0292b4c829484e0378b5fd30376dc886,0.5
0292d1758de5577f200cac0808c39429,0.5
029412913d278609c795fe6df4b35020,0.5
02993a67388f9fa77b15d6cf0633e439,0.5
029b5aa7ed52a71e7fb018085b76c421,0.5
029c83ff3eb45d5a5a6ffccfcdd3e72b,0.5
029e91837ae59caa4167c727b74f9ca1,0.5
029f87aea46f72517afaf61c3feaf58d,0.5
029f8d77df0389d34103fcc07ceddef0,0.5
02a039ed8b70ab02513eb8f85e02b8b8,0.5
02a045cbb49adca6f50dd12a42110bca,0.5
02a50b36108b461e68a1d39402c26671,0.5
02a6ad8ab7d668beaa1e1c7869eb95ae,0.5
02a716214f07b3811be434fb966e0e10,0.5
02a81d1ef3a2460b1ccdeee915f4485a,0.5
02aaaac575a74aa7ba4745f1da4644ca,0.5
02acf5138617653779ef8318956a1840,0.5
02ae55a3c92e9d47116c951abdc9d620,0.5
02af463fcb75b6f7b3ec7a1d6190cf8c,0.5
02afd955213592b98303bcff639b4759,0.5
02b1455be149a7ec7400fa85d5c72314,0.5
02b27fdb481d4d1a5b5f9b6a225a0b62,0.5
02b5fb4ab28e71c63988e12e1ae14a7b,0.5
02b7a8c992cdb6cfa0e4e4e3356a4cd6,0.5
02b9bb5368cd0c20bfe32f00123642bd,0.5
02ba23e384782988bbf754cae6531e23,0.5
02baf988c6e9b699d4df5ce84fae2648,0.5
02bafeb6343cd3f4d7d851f919ac6f33,0.5
02bbb3d4e664974a0487e746483715d2,0.5
02bd71f8604f4b9f595b6c1123b2dd48,0.5
02bf2427856ef048cadf01ecad8a2241,0.5
02bf2ba3054bc87bca1abc4c02e1df97,0.5
02c171340f30f870c5a9e4aeac41380c,0.5
02c3b557c62fc86c36cd5b3c5e341d7b,0.5
02c414c5cf14f38bba8ff4954ce6e79b,0.5
02c604c4acc7599af57913283e5cd2c4,0.5
02c65e9dc737c3e0b93998dd68f2db81,0.5
02cac11ee48ec6b26e976e8cbcbc8a70,0.5
02d26f6521fedecc301187784de6d6a2,0.5
02d50bbad983182c7a2e2fcef16c6186,0.5
02d7baa9480292a96f586d721d6d46d8,0.5
02d96f78af80b12ec790883b7283d00b,0.5
02dbcf661986794d980290b418b55423,0.5
02dbfae3073c274cb5d11e99468db776,0.5
02ddaefd0e399d2dbf9ec98b5cb1cde5,0.5
02e030efdd3346b6efea0b1e1bda27af,0.5
02e03eb6d45967a5ec9963eef7404e54,0.5
02e2a1ed179451575a77b82af503f598,0.5
02e42f08dd39f6dfb088959f247b69e8,0.5
02e489499a7ac59b9cdef347fb089725,0.5
02e536ac291e2ad785379ed6af615557,0.5
02e54e041dc7e58c397a6c625cca2c50,0.5
02ea63323baeb357e19f8ae0bc7674a1,0.5
02ec2f0865e1ca5dde93b9562c25a82b,0.5
02ed474e18ebcdc5acbd219b55111a9f,0.5
02edf6d3130c809982231a73f94f558e,0.5
02ee3b199187eaa49c229e183e06f500,0.5
02f2fc88b70f86f84d50914db232eaf5,0.5
02f31dd6e34efbf5987395b54859ee8e,0.5
02f3f4204eb6c1cf0da79fde6c6f3a66,0.5
02f4e9b8c113c53784dd311014411d1c,0.5
02fb40c8e6d2c848b25028120c9d581d,0.5
02fd3c6fee08c483495a2a3eb8ca6235,0.5
02fec60cef03332676b57a3fe91c0148,0.5
03044e5b618f259b0af03a68331bb09e,0.5
0309fc382710751c2ca3a30cb8584d18,0.5
030ee19f0b2ce1b83fd864a1995229a1,0.5
030fe032748a4b5d679c181625b2917f,0.5
03111d2597dda6514e3c42cd2704f121,0.5
031123577a5452a41780466551075232,0.5
031313e85209af57a0f13fa42e1b7828,0.5
0316c08d64ec297cdb8010499304f4fd,0.5
0319dd997f4aa4eed86353524fdccb31,0.5
031b2e8b28af4a36ddc3a9622006f099,0.5
031b8469a7b139625476057886f8f309,0.5
0321971552c7ce75013d410e7a33ce85,0.5
032373720ab09ce745a0121321293f7d,0.5
0324a702eb4118903ac5bf2e9d07dc57,0.5
03256b01ebe1c9f596eb9a43b68828b6,0.5
032ad877dfc44bec1853a1c72a43ba42,0.5
032b2fd88ed37f58e544056ca4a69dd4,0.5
032c8bc0df9d6a1d55db55e423174470,0.5
032d77474016b76722e685651190dbac,0.5
0331c792eb6e7d8f47eb3cc2148021e5,0.5
0333c04cd58f543d1be8731bcd6ea4aa,0.5
03396648e59a3a3cf2305d395ff4c044,0.5
03398a95a835af5358119ea8b4e85727,0.5
033c0ec700384d0b8074fb19e0a1a866,0.5
033dcc487af321ecfb9673535b23dded,0.5
033f90a32bd10ba8ebd2f399b3241277,0.5
0343c847cd7958e00d3e3081c9e21bf8,0.5
0344631978c74c40ce10bf69fe1decfb,0.5
0346fcf254194bd3122e931cd54d0fb2,0.5
034880082011f6bdcecc1aa699552efc,0.5
0348b049cfbc3b11d118b8264400fe61,0.5
0349cc20319e29ede33235f5beebac68,0.5
034a91ca0323cc4f6b04d3f2abb6c82f,0.5
034ce34c9ab6d7a79249620a8aa55cec,0.5
034d025b135be781f04197e2c5a8d1fc,0.5
034d8fe0c992a07a6ef5a94d9ec68b3e,0.5
034df5606ff8ef236d39b62f749cbfe0,0.5
035072842e6a3048a33a9aa9aa351e97,0.5
035531b01d7941104cadedb566c05e16,0.5
035589d5e3ef02f170fe22d10202a06f,0.5
03581361db51606746b6a5a2c7dc6408,0.5
03583d633560428d724f2a2ecc2934e2,0.5
0358638bb5710460b6786359235795fa,0.5
035873642b9052cfad6d0f6973754db2,0.5
03591bb911c769a08e6b5988d629c52c,0.5
035b2788d26f1b57a4ad7b2b714ea9c0,0.5
035d3c8b2651226c5809eef88163732a,0.5
035f3ff42ea829f0b91933bb2e72f54e,0.5
0360cf4e8d7dc8d7bcb4b2b505368ced,0.5
03610183a8db025732a734a375fb3a3e,0.5
03644574e85e42ae248310cd896c541b,0.5
036a082c7a4f1c594d37d8164aace3b7,0.5
036ff968f1e57d267d28ed1809b17ce2,0.5
03717220f65bc99bc68278ac81300a78,0.5
0374e250f6149663aaf4e2244bbe96ae,0.5
037811ee107b414feedb659f9457dbb8,0.5
03790b54dfe631f62ee2397b5b67362a,0.5
0379136b6a2f7b52c7e466e6172b205d,0.5
03792f588352ad11171d34c2abc0aa17,0.5
037a89f095dfb11b575146e0baacb8ec,0.5
037b46aad95bdc5dac1f7f5a4a102530,0.5
037b8a4e997602fe6d0c2235f05afd3e,0.5
037ba02945ef824445e82a708a6e37f8,0.5
037df0c2b6d52d0ca917b5a61a93dbac,0.5
037f1baa92d6a7fd218af2b7dcfd3251,0.5
037fd07fa8d3376e50d389d0cd6a3c00,0.5
0384582db60a986da942673f81dbc0f0,0.5
0384a2556532ca2b149a7afa6e66f940,0.5
0384f0949397fac92b1e1da7253fe4e0,0.5
038621cdf8897a71e60acd6b4a2adb59,0.5
038680cb7e340f15f5f65132ed09987a,0.5
03875aeea42f5a2648855c36b830ae64,0.5
03889d31e82a0c67dad568a55a27c168,0.5
0389279fdd04d62031a548714f274461,0.5
038a231d56e35ffbe7962907fce66b94,0.5
038b08f2b328d5864b86b97c7276a855,0.5
039533c1e2f54ee24893b2c485371476,0.5
0396a1a6cf3ba8ec004301377b4f88a6,0.5
0397d1928eaf72df04d6fdf54093c3b8,0.5
039d2948ed45ce5813b3a254ffb743fb,0.5
039f422525c75b61816710daad3990f0,0.5
03a269bc2f64a7b153e56d768ae43a96,0.5
03a5a6afbf4c1fc555855c9b2a67d4c5,0.5
03a6eb00330950013823936ff663e8ec,0.5
03a8f00d2b3f82d62f7a477ee0e08498,0.5
03a924592a07f8a0b7a206f532cd2cb6,0.5
03ac6eb3d96f4c2703d17d32a9f457e9,0.5
03ade8ffdb92163b732b77fb0efb48fd,0.5
03b066df2a460b0f1bfaf5fda3928e53,0.5
03b45bb790c5ec29fd457447e43647a9,0.5
03b674f3b168ea7b239945e8d09f2364,0.5
03baa367cf46fcbb3aa859ae415d1f1d,0.5
03bdb628a9b4ec496655d58e2ae7c9ef,0.5
03bf261b7c3b18807e1131872f9b0609,0.5
03c3adcccff818b1290110aca5a66d25,0.5
03c43bb2c58d0966ad5e6d7c881a47cc,0.5
03c45284d8f907809b47ac55b4adf67a,0.5
03c4d39ad81ce6f951cd45ddb95acaaf,0.5
03c4d94d2f16eaaa070381386ef371dc,0.5
03c728a2a8a1d92206173767696d09c9,0.5
03c7ca8ef8cb412a1b3769a4bf7f231e,0.5
03c822382f0faecd4cb26f0f9917abce,0.5
03ca4062064d204ca28e53b58b24a06c,0.5
03cbc4177ebcf01c7f026265dfa02f22,0.5
03ce42615876667d79d0bedc4ccaa4bc,0.5
03d2074de800b95f8dd8d618d203b43d,0.5
03d343d13595650e4a2b39eed7cd7471,0.5
03d353ad15f24d937ad5984f863b8d87,0.5
03d8bc08d1b21a7b926d7f87e79d72fd,0.5
03db2f0847c0d559be551e1a57ce78bd,0.5
03ddd042ee9ff2696f4bd0a27bdec463,0.5
03de55fda421fc463892b5d39cfb571a,0.5
03e0a6e37f78d473b4ab82a399cfba34,0.5
03e2068e4f74dfee85a5f92cf6b389f9,0.5
03e3b7195c6f1f6cf26cb325b812a261,0.5
03e517c6004fbc6252e974f3e21f34aa,0.5
03e9ab27d7bb87daa6c64324a2f7f710,0.5
03ed22576b025c0c6ef056a5b63da838,0.5
03ef0af55639ab65fbed8d76394ee048,0.5
03ef0b7008c5ce51cf4a75c7af2b8b37,0.5
03f06d7f551326eeb29bb7db97f86c61,0.5
03f4605300a594dc36db0588b3356d3e,0.5
03f5c87786c49104cf7d8e9cf5d31d51,0.5
03f880e712da5d87e7b3da773119689d,0.5
03fc23a5077477be6c5530614deb5299,0.5
03fd26a9023693aef3376deea8f785ff,0.5
03fd61fdf41509bc0d4217028f1ea26c,0.5
03ff514b8af1a2535866428a57f6c6fc,0.5
0405ac826f2cddc3ec40a1a6c2d5ffae,0.5
040716b624fa47c5c4d93c8dde65fdff,0.5
040737e029b13960b691c590f900ec36,0.5
0408b4715f7bcec835e367acc9cdb64e,0.5
040ac79af3382d4db0b7eda4c946beea,0.5
040b91cb39e7822ce220274d8fb72ff5,0.5
040ca0a56c30831403d016f26e6de010,0.5
040e6aab97eeedd760be535ea9930b9c,0.5
040ee2df05c531bd5aa80e31ad1cfc61,0.5
04102d1133569c060b2cddc5afd5d7ee,0.5
04119ad6c4e81895df308b234fcb7ca4,0.5
0423e3a39a898830898a5282df5a8003,0.5
0425979cee61da7baff810d47bd041b9,0.5
0425eb37e608bc77b9dcd8f0a3c9a728,0.5
042a279579e00388dd7e89db6cb31c40,0.5
042cabb843a8cfbe2e0009f770cae2e0,0.5
042efb27887bcb75878d625c7ecb1d24,0.5
042f86cf48de90db7f5375d9b811ab56,0.5
043511d233bde710c0823a5f22d2952e,0.5
043529672ee23008b0517507c3c0a239,0.5
043824153b73e7e4708535a3b8a1961f,0.5
043feae442e56b9bf43ccadaa7d80a73,0.5
044154124f6b69188682d474152acb67,0.5
0441ae27d752b15e200611b38808dbdd,0.5
04426f0c1f6264e9f6d49c86fa365ec3,0.5
0444fb220b9a16628a088a1c9610ce35,0.5
0445f9f375d49cfe4c136946625e8013,0.5
044b8e8092c978d1c7c58515b4f73c2d,0.5
044d1c0fdff190e8d7718f019175f1a9,0.5
044d43b7b5a62926f206184c5bc44756,0.5
044d9371273a9b7b7c026c280949907f,0.5
0453681230db3f5ecd31adf3a5d56bd6,0.5
04552f4fac8694128f7d7fbbb8ce648d,0.5
045589db4419d09efb72cb3e3331edcc,0.5
04572326342de157914779be9225ec9a,0.5
0457a878cc9613c4ea4d75b1dba1453f,0.5
0459e51f7981ad49891b3ae385b3e08a,0.5
045b7914e9cda3e46a3b842526e7c9bf,0.5
045c4c63f4bfb502a0fce6a491020159,0.5
045c807469e15d0ba68b4d3d1ef754d9,0.5
0460cb28b78c8c501572c21c3066b7e8,0.5
0462fd78184646f3d05f49da3986d09f,0.5
0463b1069177116e83b98eb5e29b0b70,0.5
0467abac7fafc4784cd102b293c59b9e,0.5
0467cc5d0c3e313f2b022072cd5cdc0f,0.5
0468389de2da313722beef12a200e232,0.5
046beebafd98e8517586f8a8f77bd812,0.5
046d4c4624f5336666483404f1bbe9cf,0.5
046e338820be67d18fc67842d55a8dcb,0.5
0470681c9c1835aed59dd9f69e318d3a,0.5
04746a0d05fe62dec629a8eeadf3ecb1,0.5
047497d1b32154c1a81708a1d0a16daa,0.5
0476fd6aa079d3195b360f5c308b8862,0.5
04794016f905d874cd38abcdd2d0761e,0.5
047aec21f32793ba853c9e90414f561f,0.5
047bd69c16f63841a1aa996d65bb75c4,0.5
04827293aa7a3a4bd23931afc62fbc82,0.5
0482e91cb15528f0bb791441b3f00029,0.5
0483c779fa22d5b3f1579f338a70ce26,0.5
04859e7e4a67a13484b0f5698b99979a,0.5
0486faada5fe264a3995b1b457c395f1,0.5
0488293505975faf034d582dbd990dfe,0.5
048a5a0b735cbc56e7a0ed701ea606ab,0.5
048fcd1c2b160edb02715b491de42f2b,0.5
049318b49ed885386b5fc50970a623e6,0.5
0496568343dd9bb88b58a61fa60b469b,0.5
0498555542d8f2ca229fb8a8a7e786c4,0.5
0498fb78181112833c064bc4e9aad015,0.5
0499c6c861e8db7cbe7a4e825933404c,0.5
049a186f40adf4714da7533e804d0509,0.5
049a682a11594dbf16d8aebbfc37b4fc,0.5
049aeeb63070fa643718c7eaa9a2e842,0.5
049b36326e233fccfbe7ec803ccfe0e7,0.5
049bbcb03cbee663da616f10a4c0b290,0.5
049c4cfeb9cbec1e97a6cd3229ba6dcc,0.5
049e804af1a43767f148141888b5fb0f,0.5
049f24a4d73e8c586014caa0580411d9,0.5
04a79f8d48180c6cb5aa1569582d3341,0.5
04a84eb6cd96a9f0ddfad5bb07569e72,0.5
04a96510ac53ba578da9ad3d61ad34f0,0.5
04b7defa64df4f590216b19a96bbbc1a,0.5
04b7e496ed7f77c1ca22a8d4db68e75d,0.5
04bb960d2f8bbe5d1f88a41f03162aee,0.5
04c8e66c2278a58eb6f7df4a3d6ede46,0.5
04ca1e8d3a54b87c85a420256949cd97,0.5
04d03e22bad6c245075b427c991deebf,0.5
04d39716b90aa7d9cdf0bd73a68933bf,0.5
04d6e03965cfca23148af7f66e463664,0.5
04d7293bdfb2c011fd54042285720f8f,0.5
04d9ced58d987539de7dcf117d0ff4ab,0.5
04d9e069608269c30c8136506189fce5,0.5
